	Unnamed: 0.1	Unnamed: 0	filename	source_lang	source_gender	target_lang	target_gender	cross_gender	mapping	gt_phonemization	gt_text	gt_asr_text	synth_asr_text	cer_gt	cer_synth	acc_gt	acc_synth	CER_perf_synth	MOS_gt	MOS_synth	MOS_percentage_perf	MOS_perf	dataset_aspf_v1	dataset_aspf_v2	sent_aspf	cer_relative_to_nomap	MOS_relative_to_nomap	distance_1	same_family_1	same_family_2	same_family_3	cer_increase_from_gt	distance_2
355	355	355	common_voice_bg_25078710.wav	fi	M	bg	M	False	feature	{a z s a m o s e z a p r j a x sil t a p o s ɫ u ʃ a x j o r ɡ a sil k a t o i z r e ʒ d a ʃ e k a r t i n i t e sil}	аз само се запрях, та послушах йорга, като изреждаше картините.	Аз само се запрях те послушах йорга като изреждаше картините	Аз само се запрях тъпо слушаки лака като изреждаше картините	0.016666667535901	0.1500000059604644	0.9833333324640988	0.8499999940395355	-0.1355932256363651	3.0352902	2.8903236	-0.047760375597694	-0.1449666	0.4315690944472335	0.5109864921685312	0.5136362877339475	0.0333333313465118	-0.1443338	15	False	False	False	0.1333333384245634	16.1
356	356	356	common_voice_bg_25625959.wav	fi	M	bg	M	False	feature	{i m ɫ a d a t a x u b a v i ts a r a z k r i i z r a n e n i t e ɡ ɤ r d i n a e d i n m ɫ a d j a n i tʃ a r i n sil}	и младата хубавица разкри изранените гърди на един млад яничарин.	и младата хубавица разкри изранените гърди на един млад яничарин	младата хубави се разкрие за нейните гърди на един владяни царин	0.0	0.21875	1.0	0.78125	-0.21875	2.854074	2.8102236	-0.0153641426255941	-0.0438504000000001	0.4315690944472335	0.5109864921685312	0.4859904767495618	-0.09375	-0.0117506	15	False	False	False	0.21875	16.1
357	357	357	common_voice_bg_25209784.wav	fi	M	bg	M	False	feature	{z a j ts i t e p o tʃ n a x a d a s e p o ɡ ɫ e ʒ d a t p ɫ a x o p ɫ a x o sil}	зайците почнаха да се поглеждат плахо-плахо.	зайците почнаха да се поглеждат плахо плахо	зависи те пуснаха да се поглеждат полако полако	0.0238095242530107	0.261904776096344	0.9761904757469893	0.738095223903656	-0.2439024532186106	2.576046	2.887467	0.1208910865722119	0.3114210000000001	0.4315690944472335	0.5109864921685312	0.5026573622638912	0.0	-0.0777732000000002	15	False	False	False	0.2380952518433333	16.1
358	358	358	common_voice_bg_25127238.wav	fi	M	bg	M	False	feature	{s ɫ u tʃ v a t s e t i x i v e tʃ e r i sil k o ɡ a t o n j a m a v j a t ɤ r i n e v a ɫ i sil}	случват се тихи вечери, когато няма вятър и не вали.	Случват се тихи вечери когато няма вятър и не вали	Случват се тики вечери когато няма вятър и не вали	0.0	0.0199999995529651	1.0	0.9800000004470348	-0.0199999995529651	3.1957774	3.0026631	-0.0604279572162942	-0.1931142999999999	0.4315690944472335	0.5109864921685312	0.5174754358498412	0.1399999968707562	-0.1218886000000001	15	False	False	False	0.0199999995529651	16.1
359	359	359	common_voice_bg_25965895.wav	fi	M	bg	M	False	feature	{t o p o b e ɫ j a v a ʃ e p o v e tʃ e i p o v e tʃ e n a i z t o k sil}	то побеляваше повече и повече на изток.	то побеляваше повече и повече на изток	побеляваше повече и повече на изток	0.0	0.078947365283966	1.0	0.921052634716034	-0.078947365283966	3.1264548	2.659123	-0.1494765892665391	-0.4673317999999997	0.4315690944472335	0.5109864921685312	0.5050164041577223	0.0526315867900849	0.2732204999999998	15	False	False	False	0.078947365283966	16.1
360	360	360	common_voice_bg_25209561.wav	fi	M	bg	M	False	feature	{a v r a m o v a t a f i z i o n o m i j a s e r a z p u ʃ tʃ a ʃ e v s e p o v e tʃ e i p o v e tʃ e o t z a d o v o ɫ s t v o i ʃ tʃ a s t i e sil}	аврамовата физиономия се разпущаше все повече и повече от задоволство и щастие.	аврамовата физиономия се разпущаше все повече и повече от задоволство и щастие	аврамовата пише онома се разпуща се все повече и повече от с доволство и щастие	0.0	0.1282051354646682	1.0	0.8717948645353317	-0.1282051354646682	3.086874	2.647922	-0.1421995196434969	-0.438952	0.4315690944472335	0.5109864921685312	0.5123962710989747	0.0769230723381043	0.1689644000000001	15	False	False	False	0.1282051354646682	16.1
361	361	361	common_voice_bg_25257145.wav	fi	M	bg	M	False	feature	{t o j d a d o d e sil a z ʃ tʃ e s e ʒ a ɫ v a m i n a n e ɡ o sil}	той да доде, аз ще се жалвам и на него.	той да дойде аз ще се жалвам и на него	той да дойде аз ще се завивам и на него	0.0270270276814699	0.1081081107258796	0.97297297231853	0.8918918892741203	-0.0833333354072507	2.8947473	2.8437567	-0.01761487090773	-0.0509906	0.4315690944472335	0.5109864921685312	0.5064494921391643	-0.0810810830444097	-0.0863547000000002	15	False	False	False	0.0810810830444097	16.1
362	362	362	common_voice_bg_25176228.wav	fi	M	bg	M	False	feature	{t e ɡ o r a z p i t v a x a k a k v o m u e sil n o t o j m ɤ ɫ tʃ e ʃ e sil}	те го разпитваха какво му е, но той мълчеше.	те го разпитваха какво му е но той мълчеше	те го разпитваха какво му е но той ме усетя	0.0	0.1428571492433548	1.0	0.8571428507566452	-0.1428571492433548	3.0080771	2.5286493	-0.1593801568450489	-0.4794277999999998	0.4315690944472335	0.5109864921685312	0.5063262604663344	-0.0952381007373333	0.3801446999999998	15	False	False	False	0.1428571492433548	16.1
363	363	363	common_voice_bg_25826625.wav	fi	M	bg	M	False	feature	{e d n a n o ʃ tʃ e v r a ɡ sil e d i n ɡ r o b e t a j n a sil}	една нощ е враг, един гроб е тайна.	една нощ е враг един гроб е тайна	но ще е враг един грубе тайна	0.0	0.2424242496490478	1.0	0.7575757503509521	-0.2424242496490478	3.1886125	3.463841	0.0863160700775023	0.2752284999999999	0.4315690944472335	0.5109864921685312	0.5022341493917324	-0.0606060624122619	0.1148666999999998	15	False	False	False	0.2424242496490478	16.1
364	364	364	common_voice_bg_25127321.wav	fi	M	bg	M	False	feature	{o n o v a sil k o e t o s a m o s e ʃ e p n e ʃ e i k o e m u v j a r v a x a sil k o e n e sil n a j p o s ɫ e s t a n a sil}	онова, което само се шепнеше и кое му вярваха, кое не, най-после стана.	онова което само се шепнеше И кое му вярваха кое не най-после стана	онова което само се сепне ще И кое му вярваха кое не най-после стана	0.0	0.0454545468091964	1.0	0.9545454531908036	-0.0454545468091964	2.8487883	2.8966894	0.0168145523484495	0.0479011000000002	0.4315690944472335	0.5109864921685312	0.5243126681686774	-0.0454545468091964	-0.0102391000000001	15	False	False	False	0.0454545468091964	16.1
365	365	365	common_voice_bg_25127225.wav	fi	M	bg	M	False	feature	{i v a n z ɫ a t o u s t v s i tʃ k i s e p r e k r ɤ s t i x a i k a z a x a a m i n sil}	иван златоуст всички се прекръстиха и казаха амин.	Иван Златоуст всички се прекръстиха и казаха Амин	Иван Златоуст всички се прекръстиха и казаха Амин	0.0	0.0	1.0	1.0	0.0	3.0927973	3.1030622	0.0033189695296229	0.0102649000000001	0.4315690944472335	0.5109864921685312	0.5177467455485103	0.1020408198237419	-0.1024247000000002	15	False	False	False	0.0	16.1
366	366	366	common_voice_bg_25111931.wav	fi	M	bg	M	False	feature	{o k o ɫ o ɡ a ɫ tʃ e v a s e ɫ j a n i t e v s e s e t r u p a x a i v i k a x a sil n i v a t a e n a ʃ a sil}	около галчева селяните все се трупаха и викаха: - нивата е наша.	около галчева селяните се трупаха и викаха нивата е наша	около галчева селяните все се трупаха нивата е НАСА	0.0666666701436042	0.1666666716337204	0.9333333298563956	0.8333333283662796	-0.1071428591385483	2.9129972	3.2139316	0.1033074800071898	0.3009344	0.4315690944472335	0.5109864921685312	0.5169617497672476	-0.0833333358168602	-0.1229638999999997	15	False	False	False	0.1000000014901162	16.1
367	367	367	common_voice_bg_25048762.wav	fi	M	bg	M	False	feature	{i v ɤ v v e t r e n s e z a v ɤ r n a x a v e tʃ e n e k o ɫ ts i n a sil}	и във ветрен се завърнаха вече неколцина.	и във Ветрен се завърнаха вече неколцина	имам Ветрен се завърнаха вече неколцина	0.0	0.1000000014901161	1.0	0.8999999985098839	-0.1000000014901161	3.3110986	2.5886555	-0.2181883378525785	-0.7224430999999996	0.4315690944472335	0.5109864921685312	0.51233023940761	-0.1000000014901161	0.6075697	15	False	False	False	0.1000000014901161	16.1
368	368	368	common_voice_bg_25739841.wav	fi	M	bg	M	False	feature	{a k o s e n e ɫ ɤ ʒ e m sil n a j n a p r e d ɡ a b r o v s k i t e ʒ i t e ɫ i p o d a d o x a p o d o b n o p r o ʃ e n i e sil}	ако се не лъжем, най-напред габровските жители подадоха подобно прошение.	ако се Не лъжем най-напред габровските жители подадоха подобно прошение	ако се Не лъжем най-напред габровските детели подадоха подобно прошение	0.0	0.0285714287310838	1.0	0.971428571268916	-0.0285714287310838	3.0829892	3.1291041	0.0149578532419121	0.0461149	0.4315690944472335	0.5109864921685312	0.5171196732575352	-0.0285714287310838	-0.4039516000000001	15	False	False	False	0.0285714287310838	16.1
369	369	369	common_voice_bg_25155028.wav	fi	M	bg	M	False	feature	{i m n o ɡ o m i e ʒ a ɫ z a t o z i r ɤ k o p i s sil}	и много ми е жал за този ръкопис.	и много ми е жал за този ръкопис	и много ми е жал за този ръкопис	0.0	0.0	1.0	1.0	0.0	3.1394134	2.9926124	-0.0467606464315912	-0.1468009999999999	0.4315690944472335	0.5109864921685312	0.516942598238582	0.0625	-0.2048540000000001	15	False	False	False	0.0	16.1
370	370	370	common_voice_bg_25111986.wav	fi	M	bg	M	False	feature	{i v s i tʃ k i ɡ ɫ e d a x a k ɤ m s u ɫ t a n a i tʃ a k a x a k a k v o ʃ tʃ e k a ʒ e sil}	и всички гледаха към султана и чакаха какво ще каже.	и всички гледаха към султана и чакаха какво ще каже	и всички гледаха към султана и са кака какво ще каже	0.0	0.0588235296308994	1.0	0.9411764703691006	-0.0588235296308994	2.8543587	3.0186367	0.0575533831820085	0.1642779999999999	0.4315690944472335	0.5109864921685312	0.5084409716839109	-0.0588235296308994	0.1956468	15	False	False	False	0.0588235296308994	16.1
371	371	371	common_voice_bg_25322148.wav	fi	M	bg	M	False	feature	{n o n a s e d n a d o n e ɡ o i n i s k o m u z a ɡ o v o r i n e ʃ tʃ o sil}	нона седна до него и ниско му заговори нещо.	Нона седна до него и ниско му заговори нещо	Нона седна до него и ниско му заговори нещо	0.0	0.0	1.0	1.0	0.0	3.6638427	2.9874792	-0.1846049504254099	-0.6763634999999999	0.4315690944472335	0.5109864921685312	0.4958790389704809	0.0232558138668537	0.2831421	15	False	False	False	0.0	16.1
372	372	372	common_voice_bg_25059954.wav	fi	M	bg	M	False	feature	{a ɡ a t a s e u p ɫ a ʃ i i s p r j a k a r u ts a t a sil}	агата се уплаши и спря каруцата.	Агата се уплаши и спря каруцата	Агата се уплаши и спряха русата	0.0	0.1290322542190551	1.0	0.8709677457809448	-0.1290322542190551	2.8227897	3.120985	0.1056385107257547	0.2981953000000001	0.4315690944472335	0.5109864921685312	0.4876064575728599	-0.1290322542190551	0.1921539999999999	15	False	False	False	0.1290322542190551	16.1
373	373	373	common_voice_bg_25048795.wav	fi	M	bg	M	False	feature	{d a j m u p o v i s o k s t i ɫ i t u r i o ɡ n e n i d u m i sil}	дай му по-висок стил и тури огнени думи.	Дай му по-висок съд или тури огнени думи	Дай му по-висок съд или тури обвини дум	0.1052631586790084	0.2105263173580169	0.8947368413209915	0.789473682641983	-0.1176470598031905	3.1801882	3.147066	-0.0104151697688834	-0.0331221999999997	0.4315690944472335	0.5109864921685312	0.5216567419979818	0.0	-0.2232527000000002	15	False	False	False	0.1052631586790085	16.1
374	374	374	common_voice_bg_25111937.wav	fi	M	bg	M	False	feature	{p ɤ r v i j a t m u p o ɡ ɫ e d b e ʃ e k ɤ m p o t o n a sil}	първият му поглед беше към потона.	първият му поглед беше към потона	първият му поглед беше към потона	0.0	0.0	1.0	1.0	0.0	2.848662	2.9054275	0.0199270745353432	0.0567655	0.4315690944472335	0.5109864921685312	0.5075448918725094	0.0303030312061309	0.1014350999999997	15	False	False	False	0.0	16.1
375	375	375	common_voice_bg_25127325.wav	fi	M	bg	M	False	feature	{s a m o e d n a s t a r a ɫ e ɫ j a j o s t a j a ʃ e ʒ i v a sil p r i k o j a t o ʒ i v eː ʃ e sil}	само една стара леля й остаяше жива, при която живееше.	само една стара леля и оставаше жива при която живееше	само една стара леля и оставя сива при която живееше	0.0566037744283676	0.0943396240472793	0.9433962255716324	0.9056603759527206	-0.0400000006318091	2.9192986	2.9213228	0.0006933857331348	0.0020242000000001	0.4315690944472335	0.5109864921685312	0.5225263200213668	-0.0188679248094559	0.0196195000000001	15	False	False	False	0.0377358496189117	16.1
376	376	376	common_voice_bg_25468554.wav	fi	M	bg	M	False	feature	{s k o r o t o j d o ʃ e ɫ d o k ɤ ʃ tʃ a t a n a b a j a p e t r a sil n a d n i k n a ɫ p r e z p r a ɡ a i i z v i k a ɫ sil}	скоро той дошел до къщата на бая петра, надникнал през прага и извикал:	скоро той дошъл до къщата на бая Петра надникнал през Прага и извикал	скоро той дошъл до къщата на Мая Петра надникнал през Прага и извика	0.0144927538931369	0.0434782616794109	0.985507246106863	0.9565217383205892	-0.0294117652617755	2.8542871	3.0939784	0.0839758901618552	0.2396913	0.4315690944472335	0.5109864921685312	0.5106102656961539	0.0579710118472575	0.0905937999999997	15	False	False	False	0.0289855077862739	16.1
377	377	377	common_voice_bg_25127357.wav	fi	M	bg	M	False	feature	{x i ɫ j a d i n a z v a n i j a n a s e ɫ a i m e s t n o s t i sil k o i t o n i k o j n e b e ʃ e tʃ e ɫ sil}	хиляди названия на села и местности, които никой не беше чел.	хиляди названия на села и местности които никой не беше чел	билярдни названия на села и местности които никой не беше се	0.0	0.0847457647323608	1.0	0.9152542352676392	-0.0847457647323608	3.1724935	3.010704	-0.0509975828161665	-0.1617894999999998	0.4315690944472335	0.5109864921685312	0.5117187506468434	-0.0847457647323608	0.2814603	15	False	False	False	0.0847457647323608	16.1
378	378	378	common_voice_bg_25039260.wav	fi	M	bg	M	False	feature	{p o p r i s t ɤ p i sil p r e p ɤ n e s e i p a k p r i s t ɤ p i sil}	попристъпи, препъне се и пак пристъпи.	по пристъпи препъне се и пак пристъпи	пристъпи препъне се и пак пристъпи	0.0277777779847383	0.0555555559694767	0.9722222220152617	0.9444444440305232	-0.0285714287903844	2.8374867	3.0435605	0.0726254681651898	0.2060737999999999	0.4315690944472335	0.5109864921685312	0.5235140139315619	0.0	0.0863862000000001	15	False	False	False	0.0277777779847384	16.1
379	379	379	common_voice_bg_26232523.wav	fi	M	bg	M	False	feature	{a ɡ e n t ɤ t b e ʃ e j a d o s a n sil z a d e t o o ʃ tʃ e n e o t v a r j a x a sil i s ɤ r d i t o v i k n a sil d a s e o b i r a ʃ sil}	агентът беше ядосан, задето още не отваряха, и сърдито викна: - да се обираш!	агентът беше ядосан задето още не отваряха и сърдито викна да се обираш	агентът беше ядосан задето още не отваря КАТ и сърдито викна да се обира	0.0	0.0563380271196365	1.0	0.9436619728803636	-0.0563380271196365	3.294149	2.701469	-0.1799190018423575	-0.5926800000000001	0.4315690944472335	0.5109864921685312	0.5119119714437391	-0.0422535203397274	0.0193972000000002	15	False	False	False	0.0563380271196365	16.1
380	380	380	common_voice_bg_25872130.wav	fi	M	bg	M	False	feature	{n a k a r a x a ɡ o v s i tʃ k i s m o ɫ b a d a k a ʒ e sil}	накараха го всички с молба да каже.	накараха го всички с молба да каже	накараха го всички с молба да каже	0.0	0.0	1.0	1.0	0.0	3.1955848	3.2080398	0.003897565165537	0.0124550000000001	0.4315690944472335	0.5109864921685312	0.4938532464725144	0.0	0.2506984999999999	15	False	False	False	0.0	16.1
381	381	381	common_voice_bg_25861140.wav	fi	M	bg	M	False	feature	{s a m o z a ɫ e d e n i t e m u s t a ts i s e p o d a v a x a sil}	само заледените мустаци се подаваха.	само заледените мустаци се подаваха	само заледените мустаци се подаваха	0.0	0.0	1.0	1.0	0.0	3.2256556	2.842886	-0.1186641252091512	-0.3827696	0.4315690944472335	0.5109864921685312	0.5108620156082566	0.0	0.113026	15	False	False	False	0.0	16.1
382	382	382	common_voice_bg_27411460.wav	fi	M	bg	M	False	feature	{b e d n i j a t s t a r e ts s x v a ʃ tʃ a ʃ e v t a j a d u m a s ɤ v s e m n e p r i ɫ i tʃ e n s m i s ɤ ɫ sil}	бедният старец схващаше в тая дума съвсем неприличен смисъл.	бедният старец плащаше в тая дума съвсем Не приличам смисъл	бедният старец хваща си е тая дума съвсем неприличен смисъл	0.1016949117183685	0.0847457647323608	0.8983050882816315	0.9152542352676392	0.018867918268647	3.0076642	3.1733675	0.0550936836632227	0.1657033000000001	0.4315690944472335	0.5109864921685312	0.4977231339145813	0.0169491469860077	-0.2499728000000001	15	False	False	False	-0.0169491469860077	16.1
383	383	383	common_voice_bg_25083254.wav	fi	M	bg	M	False	feature	{o s t a n a ɫ i b j a x a s u x i u t ɤ p k a n i k r ɤ ɡ o v e sil z a ɡ a s n a ɫ i o ɡ n j o v e sil d r i p i sil}	останали бяха сухи утъпкани кръгове, загаснали огньове, дрипи.	останали бяха сухи отъпкани кръгове загаснали огньове дрипи	останали бяха сухи утъпкани кръгове са кацнали огньове дрипи	0.0169491525739431	0.0677966102957725	0.9830508474260568	0.9322033897042274	-0.0517241380290393	3.1537137	3.0371075	-0.0369742503893109	-0.1166062000000001	0.4315690944472335	0.5109864921685312	0.5122340814911092	-0.0169491544365882	-0.0365156999999998	15	False	False	False	0.0508474577218294	16.1
384	384	384	common_voice_bg_25112108.wav	fi	M	bg	M	False	feature	{sil t a t v o j a t a ɡ ɫ a v a d e e m i s ɫ i ɫ a t o ɡ a v a z a ʃ a p k a sil}	. та твоята глава де е мислила тогава за шапка!	А твоята глава да е мислила тогава за шапка	твоята глава да е мислила тогава за шапка	0.0454545468091964	0.0909090936183929	0.9545454531908036	0.9090909063816072	-0.0476190491057847	3.360581	2.9586158	-0.119611817123289	-0.4019651999999998	0.4315690944472335	0.5109864921685312	0.5065369685986757	0.0	0.3093843	15	False	False	False	0.0454545468091965	16.1
385	385	385	common_voice_bg_25209563.wav	fi	M	bg	M	False	feature	{d o b r e sil a m a k a k v o ʃ tʃ e m i d a d e t e sil r e k ɤ ɫ x i t r e ts ɤ t sil}	- добре, ама какво ще ми дадете? - рекъл хитрецът.	Добре ама какво ще ми дадете рекъл хитрецът	Добре ама какво ще ми дадете рекъл Китаеца	0.0	0.0930232554674148	1.0	0.9069767445325853	-0.0930232554674148	2.4307237	2.598239	0.0689158130148646	0.1675152999999998	0.4315690944472335	0.5109864921685312	0.4924193184465348	-0.0465116277337074	0.0399641000000001	15	False	False	False	0.0930232554674148	16.1
386	386	386	common_voice_bg_25533774.wav	fi	M	bg	M	False	feature	{n a d o k t o r dʒ a n dʒ a n a s v e t n a ɫ i ts e t o o t u d o v o ɫ s t v i e sil}	на доктор джан-джана светна лицето от удоволствие.	на доктор джан джан светна лицето от удоволствие	на доктор Сантана светна лицето от удоволствие	0.0416666679084301	0.0833333358168602	0.95833333209157	0.9166666641831398	-0.0434782622216554	3.0166755	3.1973743	0.0598999792984031	0.1806988	0.4315690944472335	0.5109864921685312	0.5154118972593138	0.0416666641831398	-0.6172293	15	False	False	False	0.0416666679084301	16.1
387	387	387	common_voice_bg_25095846.wav	fi	M	bg	M	False	feature	{t r j a b v a d a s e s p r e m sil d a p o tʃ i n e m sil d a s e v ɤ z s t a n o v i r e d ɤ t sil}	трябва да се спрем, да починем, да се възстанови редът.	трябва да се спрем да починем да се възстанови редът	няма да се спрем на пустинен наше възстанови реда	0.0	0.2692307829856872	1.0	0.7307692170143127	-0.2692307829856872	2.8696294	3.006772	0.0477910492553497	0.1371425999999997	0.4315690944472335	0.5109864921685312	0.5175448561658212	-0.1923077031970024	0.2786603000000003	15	False	False	False	0.2692307829856872	16.1
388	388	388	common_voice_bg_25739837.wav	fi	M	bg	M	False	feature	{ɡ i b e ɫ t a n a s v e t o s ɫ a v a b e r e ʃ e n a v e d n a m i n u t a sil i p o t a k ɤ v p r o s t n a tʃ i n sil}	гибелта на светослава бе решена в една минута, и по такъв прост начин!	Гибелта на Светослава бе решена в една минута по такъв прост начин	Гибелта на Светослава бе решена в една минута ипотека пръсна син	0.0294117648154497	0.147058829665184	0.9705882351845504	0.852941170334816	-0.1212121274346217	2.740213	2.8530703	0.0411855939666006	0.1128573000000003	0.4315690944472335	0.5109864921685312	0.5132864324832709	-0.0588235333561897	0.0680483999999999	15	False	False	False	0.1176470648497342	16.1
389	389	389	common_voice_bg_25680236.wav	fi	M	bg	M	False	feature	{n a m a ɡ d a ɫ i n a t r e p n a s ɤ r ts e t o o t r a d o s t sil}	на магдалина трепна сърцето от радост.	на Магдалена трепна сърцето от радост	на Магдалина трепна сърцето от радост	0.0270270276814699	0.0	0.97297297231853	1.0	0.0277777784690835	2.9493632	2.886643	-0.0212656752481349	-0.0627202000000002	0.4315690944472335	0.5109864921685312	0.5105863899783671	0.0	-0.1955423999999999	15	False	False	False	-0.0270270276814699	16.1
390	390	390	common_voice_bg_25625979.wav	fi	M	bg	M	False	feature	{z a ɫ o v i s e s e d n a t a s i r ɤ k a z a d i r e k a i p o ɡ ɫ e d n a n a d o ɫ u sil}	залови се с едната си ръка за дирека и погледна надолу.	залови се с едната си ръка за дирека и погледна надолу	залови с едната си ръка за дирека и погледна надолу	0.0	0.0555555559694767	1.0	0.9444444440305232	-0.0555555559694767	3.1821275	2.8782167	-0.0955055383544499	-0.3039108000000001	0.4315690944472335	0.5109864921685312	0.5123214712818563	-0.0185185186564923	0.1116433000000003	15	False	False	False	0.0555555559694767	16.1
391	391	391	common_voice_bg_27411699.wav	fi	M	bg	M	False	feature	{ʃ i ʃ e n ts e t o sil d o s t a ɡ o ɫ e m i tʃ k o sil b e ʃ e p ɤ ɫ n o s r a k i j a sil}	шишенцето, доста големичко, беше пълно с ракия.	шишенцето доста големичко беше пълно с ракия	шишенцето доста големичко беше пълно с ракия	0.0	0.0	1.0	1.0	0.0	3.5058098	3.4390311	-0.0190480099633472	-0.0667787000000004	0.4315690944472335	0.5109864921685312	0.5128376528473869	0.0	-0.4323810999999997	15	False	False	False	0.0	16.1
392	392	392	common_voice_bg_25898922.wav	fi	M	bg	M	False	feature	{t o j s t a n a ɫ r e d o v e n p o s e t i t e ɫ v k r ɤ tʃ m a t a n a ts a r s k i sil}	той станал редовен посетител в кръчмата на царски.	той станал редовен посетител в кръчмата на царски	той станал редовен посетител кръчмата на царски	0.0	0.0408163256943225	1.0	0.9591836743056774	-0.0408163256943225	3.0975442	3.428801	0.1069417508231196	0.3312567999999998	0.4315690944472335	0.5109864921685312	0.520223237846966	0.1224489770829677	-0.2530646000000001	15	False	False	False	0.0408163256943225	16.1
393	393	393	common_voice_bg_25059891.wav	fi	M	bg	M	False	feature	{k o ɡ a t o s e k a s a e z a d u ʃ a t a k o ɫ k o p a r i tʃ i n a t d r e x i t e sil}	когато се касае за душата - колко пари чинат дрехите?	когато се касае за душата Колко пари чинат дрехите	когато се касае за досада Колко пари че на преките	0.0	0.1599999964237213	1.0	0.8400000035762787	-0.1599999964237213	3.0848584	3.325212	0.0779139814002485	0.2403536000000001	0.4315690944472335	0.5109864921685312	0.5063874002974238	0.0400000065565109	-0.0045060000000001	15	False	False	False	0.1599999964237213	16.1
394	394	394	common_voice_bg_25794234.wav	fi	M	bg	M	False	feature	{ɫ o z i t e sil k o i t o v i s j a x a n a d n e ɡ o sil p r a v e x a m r a k a o ʃ tʃ e p o ɡ ɤ s t i p o t a j n s t v e n sil}	лозите, които висяха над него, правеха мрака още по-гъст и по-тайнствен.	лозите които висяха над него правеха мрака още по-гъст и по тайнствен	можете които висяха над него правеха мрака още по гащи по-тайнствен	0.0149253727868199	0.1194029822945594	0.98507462721318	0.8805970177054405	-0.1060606035537747	2.9582124	2.7433867	-0.0726201066563037	-0.2148257	0.4315690944472335	0.5109864921685312	0.5139655279054409	-0.1044776095077394	0.0828828999999999	15	False	False	False	0.1044776095077394	16.1
395	395	395	common_voice_bg_25048852.wav	fi	M	bg	M	False	feature	{n o v i i p a m e t n i s t r a n i ts i p r i b a v j a k ɤ m i s t o r i j a t a n a ʃ e t o v r e m e sil}	нови и паметни страници прибавя към историята нашето време.	нови и паметни страници прибавя към историята нашето време	нови памети и страници прибавя към историята нашето време	0.0	0.0689655169844627	1.0	0.9310344830155372	-0.0689655169844627	3.163084	3.3169742	0.0486519485413603	0.1538902000000002	0.4315690944472335	0.5109864921685312	0.5285029051023142	-0.0689655169844627	-0.2788902000000002	15	False	False	False	0.0689655169844627	16.1
396	396	396	common_voice_bg_25956329.wav	fi	M	bg	M	False	feature	{p o d i r v e tʃ e r j a t a j r a z ɡ o v o r i t e b j a x a v ɤ o d u ʃ e v e n i i r a z n oː b r a z n i sil}	подир вечерята й разговорите бяха въодушевени и разнообразни.	подай вечерята и разговорите бяха въодушевени и разнообразни	подир в серията и разговорите бяха въодушевени и разнообразни	0.050000000745058	0.0666666701436042	0.949999999254942	0.9333333298563956	-0.0175438625385446	2.8335133	2.9726315	0.0490974226237088	0.1391181999999999	0.4315690944472335	0.5109864921685312	0.4986090770510469	0.016666665673256	-0.0397539999999998	15	False	False	False	0.0166666693985461	16.1
397	397	397	common_voice_bg_25095779.wav	fi	M	bg	M	False	feature	{a k o u m r e m sil d r u ɡ i s ɫ e d n a s ʃ tʃ e d o j d a t d a s e m ɤ tʃ a t sil k o p n e j a t i u m i r a t sil}	ако умрем, други след нас ще дойдат да се мъчат, копнеят и умират.	ако умрем други след нас ще дойдат да се мъчат копнеят и умират	ако умрем други следна ще дойдат нашенецът копнеят и умират	0.0	0.1587301641702652	1.0	0.8412698358297348	-0.1587301641702652	3.043898	2.7900205	-0.0834053900623477	-0.2538775000000002	0.4315690944472335	0.5109864921685312	0.5130793792634822	-0.0476190522313118	0.3090553000000002	15	False	False	False	0.1587301641702652	16.1
398	398	398	common_voice_bg_26456448.wav	fi	M	bg	M	False	feature	{k o j i d e sil v i e ɫ i s t e sil d o n tʃ o sil p o p i t a v t ɤ m n i n a t a n j a k o j sil}	- кой иде? вие ли сте, дончо? - попита в тъмнината някой.	кой иде вие ли сте Дончо попита в тъмнината някой	Кои де вие ли ще Дончо попитам тъмнината някой	0.0	0.122448980808258	1.0	0.8775510191917419	-0.122448980808258	3.318335	2.489211	-0.2498614516014807	-0.8291239999999998	0.4315690944472335	0.5109864921685312	0.5184725763261987	0.0204081684350967	0.0752611999999999	15	False	False	False	0.122448980808258	16.1
399	399	399	common_voice_bg_25112202.wav	fi	M	bg	M	False	feature	{n e ɡ o v i t e s ɤ v e t i s e u v a ʒ a v a t o t v s i tʃ k i t e n a ʃ i ɡ r a ʒ d a n i sil}	неговите съвети се уважават от всичките наши граждани.	неговите съвети се уважават от всичките наши граждани	неговите съвети се уважават от всичките на Сикрет Дани	0.0	0.1320754736661911	1.0	0.8679245263338089	-0.1320754736661911	3.3284044	3.0187063	-0.0930470167627468	-0.3096981000000003	0.4315690944472335	0.5109864921685312	0.5130467828756351	-0.1320754736661911	0.0300241000000003	15	False	False	False	0.1320754736661911	16.1
400	400	400	common_voice_bg_25257162.wav	fi	M	bg	M	False	nomap	{o ɡ n j a n o v z a b e ɫ e ʒ i t e x n i t e i z m ɤ r ʃ a v e ɫ i i x ɫ ɤ t n a ɫ i ɫ i ts a sil}	огнянов забележи техните измършавели и хлътнали лица.	Огнянов забележи техните измършавели и хлътнали лица	Огнянов забележителните измършавели и хлътнали лица	0.0	0.0384615398943424	1.0	0.9615384601056576	-0.0384615398943424	2.7937021	2.9171104	0.0441737506658279	0.1234082999999999	0.4315690944472335	0.5109864921685312	0.500230673770665	0.0	0.0	15	False	False	False	0.0384615398943424	16.1
